"","AAPL","MSFT","GOOG","NFLX","META","BAC","JPM","GS","BCS","C","PFE","MRK","GSK","NVS","BMY","LMT","NOC","RTX","TXT","GD"
"2021-01-11",-0.0232488218875694,-0.00969852494532653,-0.0224046797794837,-0.0221394751818903,-0.040101695703136,0.0166000927328649,0.0149242680510435,0.0129274688639585,-0.00726392251815988,0.0163683486445612,0.0172367083965337,0.023726427840717,-0.0106937923839333,0.00372179919479154,0.0396863325432442,0.00470094308775471,0.0222314822911567,-0.000858831937319837,0.00351098734039601,0.00669891207272233
"2021-01-12",-0.00139551097520574,-0.0117707110264677,-0.0114166366081397,-0.00971750338949107,-0.0223874789345503,0.0178409434532809,0.0157189275830729,0.0285199073299485,0.025609756097561,0.00346170970915982,-0.0156208631188776,-0.0224706604087671,-0.0123912733983653,-0.00572095567031428,0.00708017535662364,0.0123490081924988,0.00949996300128819,0.024641746791902,0.0238732249434039,0.0113321979927012
"2021-01-13",0.0162266766406829,0.00656028961020816,0.00449459797308505,0.0273950612038443,0.0021904616223738,-0.00594180035650604,0.000927150185942471,0.00241557533417214,-0.0154577883472058,0.00284990259036744,-0.00860675094136643,-0.00902630869840781,0.00587295797845577,-0.00575386266923528,-0.0106984105150544,0.0106478980140781,0.00645285320267641,-0.0142617036183601,-0.0162814271356784,-0.00566771986970682
"2021-01-14",-0.0151271679664388,-0.0153461775972299,-0.00810531226510125,-0.013647420936161,-0.0238435861700985,0.0158398988595305,0.00584247926572923,0.0162738263928579,0.0120772946859906,0.0321567599138983,-0.00298429183439242,-0.00206463889317354,0.0127388535031847,0.0140392779774789,0.0199288419622043,0.00564419246994685,0.0118880588625945,0.00624116312056744,0.0255414798843785,0.0095655569165447
"2021-01-15",-0.0137305480186005,-0.00173697302155718,-0.00229287766922248,-0.00575005807261686,0.0232861179909059,-0.0288321253996983,-0.0179216479127527,-0.0222820837087421,-0.041766109785203,-0.0692653073680537,-0.00136051700680273,0.0147255545322418,0.00812371593291417,0.0106742123015997,0.00787646203619174,-0.000489330529073517,-0.00749121867336622,-0.0245278397370219,-0.0249053601296146,-0.00597052387489205
"2021-01-19",0.00542711188789613,0.0178227515021703,0.0314884538791618,0.00761070307297951,0.0387492240660836,-0.00727046393641106,-0.00432779864633426,-0.0226238256993514,-0.00622665006226641,-0.00840734819831779,0.000817411421868863,-0.002278727637963,0.00181959964076928,0.0110844403770085,0.00300566571978256,-0.0166152825834887,-0.0090773433083956,0.00231219663203164,0.00878626908022606,-0.000261102046890338
"2021-01-20",0.0328561130743001,0.036499694728334,0.0536278888760471,0.168543435944711,0.0244351009321693,-0.0131217577052182,-0.014995596239997,-0.012678486906384,-0.0050125313283208,-0.00690844727442996,-0.00626191124421449,-0.0087750697381731,-0.0134925009472624,0.00237869474860486,-0.00734189413670649,0.000497841874084859,0.00255019806741874,-0.00749718847322389,0.00526639670379581,0.00587731973234118
"2021-01-21",0.0366583052083489,0.00280825983432753,0.00230535797015885,-0.0110857176735096,0.0201509786837868,-0.0176252319109463,-0.008384194981362,-0.00378698659487386,-0.00503778337531491,-0.0218181976284585,-0.000547945205479516,-0.0155226900073528,-0.00631249342451357,-0.000412721840955865,-0.0312452830188679,-0.00585360120555856,-0.00639267690739886,-0.0106042278096589,-0.00947009853979253,-0.0192819646775431
"2021-01-22",0.0160737347875259,0.00435611857422713,0.00518173694646396,-0.0253001574863682,0.00597355894699958,-0.00692480327352851,-0.00771348353165491,6.91847819258573e-05,-0.0113924050632912,-0.00872792967072777,0.00191883223684219,-0.00246369082682407,0.0153520914598224,0.000206492574519768,0.00592081645372367,0.00061822354627461,0.00434536673199326,-0.00778151508175728,0.0115947925142392,0.0113200451651005
"2021-01-25",0.0276838340850878,0.0158442223834152,-0.000867909857561022,-0.014845009912708,0.0127869216757741,-0.0123612999163645,-0.0124822340038543,-0.021942726669405,-0.0371318822023048,-0.012555046060491,0.0199726407653253,0.00209932607565455,0.0145984615589556,0.0162022597275076,0.0041822182212583,0.0106802546386924,0.00399115234785152,-0.0192365043138055,0.0046249547556807,0.00255285716952636
"2021-01-26",0.00167930313013298,0.0121988542334286,0.00939242908926574,0.00924954871181272,0.0145317717157019,-0.00706030166880622,-0.00408714063302817,-0.00452232532256591,0.0106382978723405,0.00577937573019516,0.000804774699699085,-0.0110905909163904,0.00822209703094012,-0.0256930940825317,-0.00601573327114791,-0.0373206242228575,-0.0208452342573195,0.0138804769746601,-0.00740590487201576,-0.0184774218209082
"2021-01-27",-0.00768375223012696,0.00245337233716358,-0.0450908910725835,-0.0687807457894491,-0.0351355200199476,-0.0358759199781539,-0.028271780996021,-0.0299191606360321,-0.0394736842105263,-0.0247906419307173,-0.0286786108636128,-0.0396261284364853,-0.0270133013754688,-0.0316864700503133,-0.0375543439616902,0.00550366805465141,-0.00296815204026579,-0.0252975755341179,-0.0746118370639242,0.0159648371454155
"2021-01-28",-0.0349852320848265,0.0258909366910502,0.0176536364406721,0.0292767660735624,-0.0262365495937817,0.0164264163593699,0.0175973719881326,0.00618300984297049,0.0328767123287672,0.0158248816220579,-0.0104856782292672,0.0110288978892421,-0.00392878470403357,-0.000645920330550664,0.0043534504998386,-0.0137740725459663,0.00270328848560397,0.040763328244275,0.0222270869955781,-0.0150592749311668
"2021-01-29",-0.037420593403475,-0.029171666195964,-0.0146904795811201,-0.0115298204172219,-0.0251698603773585,-0.0220976253298154,-0.0110675811923175,-0.0139988951857606,-0.0344827586206896,-0.0389459396751741,0.00111547682332747,-0.0109085881840444,-0.0205100978309254,-0.0255277369895621,-0.0138064053009085,-0.0186319828329946,-0.0219090674057573,-0.0211235887083349,-0.035173779577915,-0.024928539350527
"2021-02-01",0.0165200961227594,0.0331522105877502,0.0357402888511351,0.0124907733290229,0.0142454348515104,0.0104552782462057,0.00738320521307534,0.0131282878981165,0.0164835164835164,0.00758748033842105,-0.00278559873060735,0.00376281901363806,0.00241610738255038,-0.00784789424286614,0.0126973628520268,0.00686716783273211,0.0198876986089651,0.00344666551266304,0.00176760944620469,0.00674942082932883
"2021-02-02",0.00633670796434105,-0.000584181112059601,0.013758719239237,0.0169189584673068,0.0193503179515928,0.0357143536620277,0.0307823341607136,0.0445527955080234,0.027027027027027,0.0196817046037994,-0.0226256151571401,0.00529987789364195,0.00669523299410812,-0.00155970361943625,0.0117344480265946,0.0267568219817822,0.0263076940666258,0.0474910401357684,0.0123511689457432,0.0145595519003123
"2021-02-03",-0.00777837588790375,0.0145714378224591,0.0739606819591831,-0.0158894509431831,-0.00160997836202537,0.0177247496704882,0.0114512236250937,0.00550575668012065,0.0171052631578947,0.0255118487575747,-0.00428699603961136,-0.00578630219390719,-0.057728172386273,-0.003124380614002,-0.0144582144019418,-0.000931761312951251,0.00246663333333319,0.00627321081085253,0.00871453121069576,0.0217594102768932
"2021-02-04",0.0257577792181904,-0.0040740946502057,-0.00371970022811408,0.0235609615669079,-0.000600052516783522,0.0291323622545916,0.0230131790958501,0.0180211825203751,0.0258732212160413,0.0214402953008279,0.00143510332950636,-0.0166839379291767,-0.0011292208429825,0.0144392327933394,-0.00757694676087284,0.0145611955280907,0.00369094911521417,0.0297534420585595,0.02116630715262,0.0290697474644663
"2021-02-05",-0.00458551571865129,0.000785099805485245,0.0172762598369838,-0.00248115594572451,0.00604156276188839,-0.00400003076923072,-0.00195301265822789,-0.00085106382978728,0.0126103404791928,0.00272395449447216,0.000859816590994988,-0.00302504392040948,-0.00339183144737609,-0.00110336536809108,-0.0103964098376151,-0.000563419606210536,-0.0101374753658279,-0.00481560264171732,0.0164975045790505,0.00818896723283791
"2021-02-08",0.00109687778213208,0.00111479770166967,-0.00242613913391543,-0.00521068849222961,-0.0056695970383529,0.0222428490034863,0.0156544648689509,0.0226575604770016,0.00747198007471983,0.0170981138671105,-0.00286363132094103,-0.0100264700180002,0.00567217842723644,0.00519166028047779,-0.0113262971545075,0.00237356687229373,0.00448474165680679,0.00221202814289989,0.0349563246992024,0.00516302709897243
"2021-02-09",-0.00657372707402726,0.00536150036968897,-0.00449136369934677,0.0203497305189544,0.010766093255155,-0.00423085524327604,-0.00399598261735379,0.00103280695051433,0.00618046971569841,-0.00832683398815914,0.00430789775990825,0,0.00817825742183453,0.00637364835164833,-0.00780345342852384,0.0133199149102523,0.0121613765341455,0.00758729500861621,-0.00924815001012669,0.0156602356280395
"2021-02-10",-0.0045584591044211,-0.003897103763431,0.00569709774080374,0.00808489087843323,0.00898119462692759,0.000910440033067061,0.000573162335962607,0.0127138657872088,-0.0036855036855038,0.00792141964387549,-0.00657703727260417,-0.00199889529845432,-0.00587409790209803,-0.00120114651231384,0.00401609785863766,-0.000438143371363497,-0.000493758642747255,-0.00780394293806219,0.000811708620367613,0.00610587150675901
"2021-02-11",-0.00192033386454182,0.00687751400979075,0.000243440337602818,-0.0106460365027006,-0.0054437048119268,-0.00303211036992102,-0.00279249598188458,-0.00644140924951164,-0.0110974106041923,-0.00660166624648961,-0.00892348826001788,-0.00200291287747401,-0.00619023617922787,0.00787144410329699,-0.000166633333333333,-0.00891313884734712,-0.0131739285779744,-0.0019318200368178,0.0267639699918898,0.00196157659653107
"2021-02-12",0.00177599342203805,0.00204507337631243,0.00392192330853391,-0.00191898518299705,0.000406764280848071,0.0149026151185336,0.0142169594538104,0.0132310131892792,0.00623441396508739,0.00680379736069936,0.0084229160615743,0.00347874578491636,0.0127406568516422,-0.00173557865851881,0,-0.00415758665340626,-0.00757607703540897,0.0038711322032039,0.00493680894424986,0.00844297965940011
"2021-02-16",-0.0161039601131698,-0.00526555358860459,0.00845490983750663,0.00136564539043893,0.0128280998151573,0.0269703634093608,0.0240707539823009,0.0184120653927773,0.0743494423791822,0.00770080138769758,-0.000864112878337875,-0.0100000435967984,-0.00335471065138393,-0.00619363257843786,-0.00983497216752882,-0.00799458713190881,-0.0217917013951962,0,0.00805659280912918,-0.00916092326444307
"2021-02-17",-0.0176440120482916,0.00205170293867507,0.00302083978490186,-0.0106589177628686,-0.0014599919645949,0.00408520571928772,0.00311104057149159,0.0025003174205116,-0.0149942329873126,0.00998126902770102,0.00576535041122384,0.0173737653289583,0.00757351991172395,-0.0149792588561038,0.0200336356891033,0.00588007344381136,0.0216583742151684,0.00619745205622557,-0.0101364524393072,0.00716383755726868
"2021-02-18",-0.00863641879047461,-0.00167896807959411,-0.00522006677279352,-0.00565904133058703,-0.0152794235224769,-0.00639351932577725,0.00337691233451776,-0.00908101327239919,-0.0398126463700234,-0.0197653174871737,-0.00945824045452115,-0.00172094526879052,-0.0339642836283008,-0.00776997481496167,0.00709688067337844,0.0027300089020772,0.0022881486507067,-0.00246374219720058,-0.0344623874451041,-0.00766009460574824
"2021-02-19",0.00123342835067453,-0.011567300057308,-0.00758550909138944,-0.014592682542023,-0.029065728364134,0.0102369701736462,0.0166907621867094,0.018457570541289,0.0426829268292686,0.036231868304978,-0.00347227999212152,-0.0145869618184463,-0.00778100842129659,-0.0109631391762294,-0.00688302196001322,-0.00739820047296225,-0.00208149812402636,0.0189353053897627,0.0363043450194647,0.00949582207917232
"2021-02-22",-0.0297989924462536,-0.0268083411760454,-0.0172572605086502,-0.0119209624703045,-0.00470259599864342,0.0176607117064069,0.00939062263503243,0.00396045884228591,0.00233918128654964,-0.00395259963442685,-0.00522651002399843,0.00834346792557916,0.000290415335463257,-0.00565546858249211,0.00643570978335672,0.0150557146391859,0.00235503977779028,-0.0169674382718169,-0.00393623294752543,0.00995265814997359
"2021-02-23",-0.00111110317460317,-0.00528758273181495,0.00289601324350031,0.0231743308627983,0.0212422628054754,0.010526258291536,0.00803157063030424,0.00738471940203733,0.0466744457409569,0.0186202847353609,-0.0102159375490917,-0.00520488007980857,-0.00174210225732008,-0.0160391757006404,-0.00442697148952365,0.01691781943514,0.0024836913305788,0.0135616164383561,0.0314167154432581,0.00558831877885257
"2021-02-24",-0.00405214520854802,0.00548719928859787,0.011739084358567,0.013292957394432,-0.00583008759291093,0.0242117398648647,0.0175950732514767,0.0358072250940291,0.0323299888517279,0.0278693445570675,-0.0047183721616042,0.000402455058810203,0.0087259741499135,0.0107514450867052,0.0307970844730387,0.000866441355368286,0.010211658201023,0.0497364522161496,0.0245210531700948,0.00424255736208345
"2021-02-25",-0.03478260925062,-0.0237049581278411,-0.0304557437387492,-0.0121247561976987,-0.0363966405841372,-0.0123694609024337,-0.0135717217007609,-0.00871039459637091,-0.0313174946004319,-0.0173468518176925,0.00207407407407412,0.000670568228644752,-0.00865049019607844,-0.00823517099393811,-0.00782875858763388,-0.0139670360833608,0.000530288649345012,-0.0560061556844641,-0.0544128646222887,-0.0110674819834284
"2021-02-26",0.00223162248502562,0.0148041395955252,0.00270755550264301,-0.0143589460905299,0.0115041539793148,-0.0339549401614249,-0.0265246407307348,-0.0252623832907499,-0.0156075808249722,-0.0226970317343401,-0.00975748078060334,-0.0268025216547449,-0.0223967416405835,-0.00922609859561863,-0.0123992918647114,-0.0334806460038009,-0.0338865497091714,-0.0181396890343698,-0.004548151077714,-0.0164259690088924
"2021-03-01",0.0538512196297012,0.019623017909824,0.0219209759743728,0.0218800028303239,0.0282975279150983,0.0311150109799772,0.0226269079653043,0.0326781070506474,0.0181200453001134,0.0555556188018649,0.00597184198436307,-0.00330482230670492,0.0035703361032331,0.0179256539203514,0.00489155372928241,0.00975019227857699,0.00617152497878992,0.0329212816480422,0.0242352205005958,0.021961197638948
"2021-03-02",-0.0208936378363438,-0.0129568961512881,-0.00272398403082386,-0.00512132776983143,-0.022309478354015,-0.00726465472856508,-0.00325584717607974,0.0030916251206623,0.00556173526140147,-0.00905949081018853,-0.00534286154178865,0.00649347321029459,0.0106729914023127,0.00823328787535593,-0.0058413271808968,0.0153536899410629,0.0181285632220987,0.00416886761472757,-0.00252135371370532,0.00371121158519339
"2021-03-03",-0.0244565611143728,-0.0269807890490611,-0.0236674984584554,-0.0495053022041234,-0.0138609884169885,0.0250492267112083,0.0193321051707254,0.0105456909980923,0.0453539823008851,0.0213320695787509,0.0262608490755505,0.00617708604759004,0.00440017600469322,-0.00691845314547945,-0.00848702464501394,0.00685196853837367,0.00107104558896531,0.00535693063765708,-0.00699980556095658,0.00161023384584702
"2021-03-04",-0.0158119042407324,-0.00364739852036744,0.011042477383272,-0.0180718317325486,0.00873110279580125,0.00219665031283078,-0.0153685562652917,-0.0153693870393976,-0.0253968253968252,-0.00809887786724417,-0.00552480388266374,-0.0154161369894112,0.00116813661401061,-0.0463681828772997,-0.0232098765432098,-0.00780265750136222,-0.00531593436343825,-0.00865861196216844,-0.0209516350107696,-0.012980012140161
"2021-03-05",0.0107383753618175,0.0214793370348756,0.0290129184957795,0.00997478125961182,0.0257723319881036,0.0117808219178082,0.00232469450484429,-0.00583076907140534,0.0369163952225842,0.00601640183401808,0.00555549691358204,0.0133019331207826,0.0183780927181474,0.00610780838323355,0.0183687226154363,0.00644491648189227,0.0114281667363056,0.0102123356681627,0.0382,0.0286541586860309
"2021-03-08",-0.0416735058750373,-0.01817792267242,-0.0400134493058998,-0.0446562236490958,-0.0339412783182278,0.00541567831031675,0.0132529318599712,0.0208327186491235,0.0209424083769634,0.0283354394844608,-0.00116315792855948,0.0142213015197232,0.0017187338871385,-0.00333292457248135,0.000330977991064074,0.00299626654811225,0.0156524905699047,0.00571961957967537,0.00404544403775775,0.0127257679398129
"2021-03-09",0.040649664483932,0.0281014997497757,0.0140946456436111,0.0265745349876734,0.0408522661928812,-0.0218152700830792,-0.0070629911173109,-0.0107723330394546,-0.00615384615384618,-0.017031334574476,0.0029112956571351,-0.000404462707994435,0.00371738622483875,-0.0022692224195906,0.00198509508709521,-0.0115683463499191,-0.0239513353830139,-0.0103160823923281,-0.0216806796178182,-0.0228733392451984
"2021-03-10",-0.00916667798056581,-0.00581743949789315,0.00113510008992845,-0.00375166454564546,-0.00316096948750533,0.0289096640969162,0.0217348544854792,0.0345745277785117,0.00515995872033037,0.038878744580328,0.0139332071427225,0.00836248551437624,0.014245015056696,0.00778071573161698,0.00594353640416045,0.00989628444444435,0.00569900123495826,0.0231190158193502,0.0345165312996065,0.021808657644641
"2021-03-11",0.0165027167068832,0.020265067724508,0.0290701343804187,0.0367066806787169,0.0338996270418941,-0.00347864606579207,-0.00522141412939425,0.000233954162252248,-0.00513347022587274,-0.0059661288135594,-0.00629833953621517,-0.00173890063395299,-0.00140446637103742,0.00653279471355739,-0.00951915312653862,-0.00325661604572958,-0.00196665333333323,0.00640027446186719,0.0089099715639811,0.00144994781869801
"2021-03-12",-0.00762545103005452,-0.00581961359128724,-0.0249909155608151,-0.00963556383449515,-0.0200088027601723,0.0187969109131627,0.0118583911158066,0.0196141241809857,0.0423116615067081,0.0255081441961029,0.00662633265993451,-0.000401969728906049,-0.000281237701300729,-0.0071985014679844,0.00480531913190796,0.00135398988934177,0.00794898289370449,0.0190784418269263,0.0345734679711862,0.0209648175243509
"2021-03-15",0.0244567382009149,-0.00398728313891827,0.00221638082741915,0.0043048143197244,0.0199329587168322,-0.00500788099651772,-0.00499519071387222,-0.00791264589841267,-0.00198019801980198,-0.0127693402500666,0.0134516603735448,0.0218498591065124,0.00956668515569259,0.0137882329890016,0.0123680740825869,0.0182839059450077,0.0130885081752325,0.0133724279179479,0.0043588448173113,0.002382517537453
"2021-03-16",0.0127429794780705,0.0123504494046287,0.0125962185871094,0.00726579336857291,0.020200909589041,-0.0029139337748344,-0.011971423439899,-0.0125415320054858,0.00694444444444442,-0.0119913633523125,0.0118611126800341,0.00760857915393087,0.0130991356438368,0.00844179847060844,0.00830759094816069,0.00207846480091822,0.000327094927948357,-0.0167148674123413,-0.0251356062411503,-0.00786599482167405
"2021-03-17",-0.00645056940351985,-0.00281861924306781,-0.000688146356432773,0.000782346387252719,0.0169364473536826,0.00823597258862829,0.010292495938131,0.0094817859744698,0.000985221674876913,0.00368193089644264,-0.0011164107665973,0.0063794015130032,0,-0.00430186014877665,0.00452339242250743,0.0112061301067881,0.0154656390984258,0.0168711660754388,0.0281951400482285,0.0125484651617656
"2021-03-18",-0.0339051212903956,-0.0266621337606942,-0.0262352848648996,-0.0374685243785047,-0.0189782571395988,0.026086903133415,0.0165065321170037,0.00884182604405881,-0.015748031496063,0.00326084247991409,-0.000558843236690421,-0.000388085371026747,0.00357639634533125,-0.00537131019817028,0.00241238340302341,0.0211669512644193,0.0140708854734966,-0.020361941185569,-0.00144329785314812,0.00968905453607349
"2021-03-19",-0.00448022072911491,-0.00160365377252225,0.00342798921809995,0.014639719226297,0.0412389283116597,-0.0105290192739862,-0.0159213136411537,-0.0109195057471264,0.016,-0.0112404393954734,-0.00670956108470799,0.00310594256935826,0.00411186951754394,0.00892230570556474,0.00593613008387206,-0.00942950170692147,-0.0199720834446429,0.00538874761640362,-0.000722619718974471,-0.00903821666374094
"2021-03-22",0.0283357034475491,0.0244844751599442,-0.00225633311447404,0.0213401385243099,0.011823184920712,-0.0225797825740924,-0.0268789353285995,-0.0141488228652357,-0.0167322834645669,-0.0143816322590979,0.0132282863278439,0,0.00109191916210971,0.00663253417192133,0.0108452948828501,0.00729432773520644,0.0180139222682116,-0.0183767608680862,-0.0160911767114233,-0.00596777969732509
"2021-03-23",-0.00688871064825924,0.00673756077084708,0.00704904881459401,0.0229015739395606,-0.00991348337800191,-0.0201805098247476,-0.0100019473405184,-0.0222791922011891,-0.017017017017017,-0.0145913704084403,-0.01777775,-0.0159979209280681,-0.0185436606786835,-0.00288983925812414,-0.0119911957716756,-0.0113236564186808,-0.000222704567023113,-0.0226208794233198,-0.0411613025050093,-0.00957183404589768
"2021-03-24",-0.0199935121593479,-0.00892328892227223,-0.00384815085004619,-0.0266871522163503,-0.0292123657362906,0,0.00776119326690505,-0.00940409049475543,0.0132382892057026,-0.0117050056857987,0.00707013554665914,-0.000393326338239186,-0.00333434268772748,-0.00278234401153843,-0.00511018851980505,0.0070982441290508,0.00601637457743154,0.00492156158552803,0.00747412801839786,0.00886374474934937
"2021-03-25",0.00416354414734088,-0.0132507046090421,-0.000342249133859163,-0.0344655691498457,-0.012050842912162,0.020596150645195,0.0128137568986111,0.00578120807755123,0.0160804020100502,0.023401811546752,0.00168483567298972,-0.00222984539264826,0.0055757180255287,0.0138340158277381,0.00786520076830177,0.0143210324373952,0.0163275733833104,0.0262077554120017,0.0304355716187941,0.0206325815738873
"2021-03-26",0.00514141322303385,0.0178187142604582,-0.00430947574185614,0.0103209703591747,0.0153548078982138,0.027084439723845,0.0166502323831486,-0.00955974319986963,-0.00494559841740838,0.0181259897082267,0.016260219582855,0.0173524805294076,0.0166342667036319,0.00229337234598526,0.0183149861711263,0.00966167429914822,-0.0067561660901263,0.00825485629117573,0.00978406903393281,0.00821945471753249
"2021-03-29",0.00148502600020661,-0.00524353442563485,0.010021910934024,0.0116130777273042,0.0275599544313456,-0.00956564115822134,-0.0155393839845094,-0.00507041731251334,-0.0059642147117297,-0.0197205568222635,0.0102068689655173,0.0117585625248178,0.000545432263181489,-0.000686488928658524,0.00203317175528883,0.0221546384782203,0.0129459129283589,-0.00626836398281605,-0.0135283726960077,0.00969488855273881
"2021-03-30",-0.0122744625774319,-0.0144108099300542,-0.000199430918072618,-0.00108959429307309,-0.00969674345685567,0.0177499603824076,0.0117893835638307,0.0192797678688563,0.036,0.0192790857982932,-0.01392676171291,-0.0171136534102154,-0.00872172277791561,-0.00377791651466319,-0.0118620103012329,-0.00603556947793626,-0.00145443604742868,0.00180226570545816,0.0246479248452172,-0.00654662837075892
"2021-03-31",0.0187656377186716,0.0169074742227955,0.00636818548897122,0.016108529107252,0.0226736076388887,-0.00769435713288746,-0.0145649926091401,-0.0150899365955864,-0.0125482625482625,-0.00287827580699385,0.00332315138955552,0.00168919194948591,-0.0186967285866574,-0.0176970127912094,-0.00284315269557489,-0.00280673874545079,0.00297515191777009,-0.00706763042919545,0.0142883158927778,-0.00296544745857941
"2021-04-01",0.00695864090120923,0.027908562956974,0.033413359564155,0.0340451844481462,0.0140223577021776,0.0206772556391122,0.00972220350055042,0.00195723241590207,-0.00391006842619757,0.00536081099656371,0.00193207286778918,0,0.00364250500539387,0.00701917382946271,-0.00316808168591665,0.00411363734776726,-0.00432587113802974,0.000129442220633269,0.016940031492866,-0.00402068742036443
"2021-04-05",0.0235772520325204,0.0277284952904024,0.0410712115374916,0.0023173038437474,0.0343199620395103,0.00785001226386361,-0.000585596226015395,-0.0125137523266199,0.013738959764475,-0.00533222594110239,-0.000550964202505999,-0.00116744131301771,0.00725857063093249,0.0138242910356812,0.00365485460034964,0.0208344866292365,0.0260985733024632,0.00815223871832593,0.00929338960710835,0.0263230323914945
"2021-04-06",0.0024622477766123,-0.00485809598102271,-0.000359398813215561,0.00713937544411447,-0.00857853085262983,-0.00276381916492008,-0.00703034783981071,0.0108796096373973,-0.00677637947725074,-0.00206188316151201,-0.00633958121112399,-0.0157142701206678,-0.00166302651535322,-0.0104273637135568,-0.0186827105763141,0.000580860726072663,0.00154244672389137,-0.005134154530399,-0.0118137593500042,-0.0025863193617397
"2021-04-07",0.0133904049868505,0.00823042439994182,0.0112057351736852,0.00451758556735182,0.0223012661692266,0.00907029501310896,0.0156680222215559,-0.00155937749378943,0.00974658869395717,0.00123972455205856,-0.00388346751410462,0.00435417100884683,0.0011105219322598,-0.000694742928499914,0.00129075508228471,0.0032192548137866,0.00848531515297357,0.00116108886179611,0.00334034804253958,-0.00172874506115961
"2021-04-08",0.0192337682684323,0.0134053864763197,0.00700545849182577,0.0138759888457922,-0.00022360024559831,-0.00873902643543134,0.00122637325620989,0.0140561236217225,-0.00193050193050193,-0.00495253803955065,0.00139234196602644,-0.00827648738997366,0.0110925676347042,0.0079953067904297,-0.00241703186566178,0.0153344037700391,0.00643768600042605,-0.00154632735944149,0.0143683020851586,-0.00367980965289605
"2021-04-09",0.02025160309718,0.0102665587364266,0.00902249428748947,0.0013162771423838,-0.00178901673911946,0.00730481089912316,0.00747810751283229,-0.000996608640003838,-0.0125725338491295,0.00124424163571857,0.0177975255227343,0.0108624392010044,0.00521127277046829,0.00643757918008014,0.0113067517363916,0.000544070270930952,0.0113947907204985,0.0104542845719819,0.00846436359413305,-0.00602900979833254
"2021-04-12",-0.013233045112782,0.000234504587035111,-0.0136008628064541,-0.00455595794981511,-0.00294431935767414,0.00175041251560826,-0.00211160738489646,0.00311356369585902,0.0137120470127325,0.00372830720045036,0.0101093721371244,-0.00117937419611214,-0.0160982528732195,-0.00239870922677188,0.0012777191937754,0.00419437887751295,0.00217676121158661,0.00549239998093753,0.000856440547166049,0.0106011038251366
"2021-04-13",0.0243065214756735,0.0100816144725628,0.00553489228646753,0.00171849732291962,-0.00571354865692375,-0.0184723160640959,-0.0119269062890716,-0.0125361711973982,-0.0096618357487922,-0.00866699659741399,0.00513927494889699,0.00275513161102747,-0.000554631154891072,-0.00835808373519964,0.0141968896825153,-0.00190800822109571,-0.00610530684137889,-0.0129573677215782,-0.00889953790860865,-0.0143830592150637
"2021-04-14",-0.0178531140740296,-0.011218979891639,-0.0054824170350487,-0.0247592879114111,-0.0224044511103937,0.0142421414038658,-0.0186903048527565,0.0234070225947545,0.00585365853658537,0.0117958093754043,0.000269052744886977,-0.000392516652065855,0.0024972252359261,0.00161642995478095,0.00361747393465017,0.00402993480005431,0.00947999805735189,0.00334622921542715,0.011396995337593,0.00658326205059945
"2021-04-15",0.0187078771393461,0.0152979539934732,0.0185467976055098,0.0170363146907033,0.0165114585708335,-0.0285857314797962,0.00634872664214603,0.0095422154249194,-0.00387972841901074,-0.00507479055960547,0.0115684698180505,0.00340316049362688,0.0431773583399568,0.0051872853025936,0.00987307616559985,0.0050428176459294,0.0081036479529415,0.000128296563985275,-0.010927095782824,0.00245256709074693
"2021-04-16",-0.00252785130111532,0.00477838150289012,0.000478956397551356,-0.0048796350123983,-0.00532783432754569,0.0105833758088087,0.00742593819315163,0.011106218086766,0.0223953261927945,-0.00124074991396828,0.0257979269041451,0.0105660707726436,0.00159196077452806,0.00940367004829157,0.0158286307936488,0.00302074337581937,0.00533967039484229,0.00320636137993646,0.0105299672017951,0.00293594313353784
"2021-04-19",0.00506851505460615,-0.00767047663076159,0.00201938409581492,0.0144546132359964,-0.0128682575285056,0.000510753486040683,-0.00424011081069586,0.00227863049445598,-0.00571428571428578,-0.00441683938233972,0.00933367902514903,0.00245255276887169,0.006092715231788,0.00408997968950175,0.00213869541916734,-0.000204147419433642,-0.00516692560161791,0.00473018403566638,0.00888281501737587,0.00173465603222933
"2021-04-20",-0.0128299840649654,-0.00185506693418347,-0.00380906869851272,-0.00878362849439573,0.00135655113011368,-0.0278273182449486,-0.0221420906180972,-0.0326736166332288,-0.0296934865900382,-0.0324413710983518,0.00256868738761873,0.0117178037881032,-0.00737227488151648,-0.00622307104174269,0.00731713436942472,-0.0112322872295837,0.00145078916619701,-0.0190863987319709,-0.014222824005709,-0.00389623912156334
"2021-04-21",0.00292990006062732,0.00898310582424267,-0.0001482889529274,-0.0740033343923007,-0.00389887005912171,0.016806695545867,0.00850799870012731,0.010214487010147,0.00493583415597221,0.0123226964848446,0.0128106587960712,0.00840011270968422,0.0145888325042749,0.00945009656267581,0.00363193088281077,-0.000232352265563285,0.00110092711214604,0.0230899869290433,0.0168327032491806,0.00967022834958664
"2021-04-22",-0.0116853782771537,-0.0130860932155931,-0.0110626482755163,-0.000235792889398234,-0.0164195839837478,-0.00929752042103527,-0.021057513932527,-0.013183354147454,-0.0176817288801572,-0.0118896528835202,-0.022514546484051,-0.0160292550074275,-0.0149019607843137,-0.00484999978118661,0,-0.0184639866352646,-0.00604884251718352,-0.00164834531577229,-0.00185812496861271,-0.00726395456774964
