Avg. $R^2$,Sample Size,Selected,Size of Selected Subset,# Correct Variables Selected,Sum of Sq. Cannonical Correlations
0.7500999146027676,200.0,[11  2 18  7  5 14 19 17  0 12  4 15  6 10  3 16  1 13  8  9 48],21,20,20.0
0.7500999146027676,200.0,[ 8  9  2 15  6 11  7  4 14 12  5 18 19  1 10 13 17  0 16  3 21 43],22,20,19.999999999999996
0.7500999146027676,200.0,[ 7  3 12 17 19  5 16  2 13 15  0 18 14  1  4  6 11  9 10  8 26],21,20,19.999999999999996
0.7500999146027676,200.0,[ 7  1 13 12 15  4 10  3 16 11 17  2  8  0  6 18  9  5 19 14 48],21,20,20.0
0.7500999146027676,200.0,[ 8 16  6 10 12 15 14 17  2  5 18 11  4  7  3  1  0  9 19 13 40],21,20,20.0
0.7500999146027676,200.0,[ 8  3  2 18  0 16 11 19 17 10 12  4  1 13  7 14  9  6 15  5 35],21,20,19.999999999999996
0.7500999146027676,200.0,[ 6  1 19 11  3 10 14 15  9  4 17  5 12 16 18  0 13  2  8  7 37],21,20,20.0
0.7500999146027676,200.0,[17  7  2  0  1  9 10  8 13 11  4  5 12 14  6 15 19 16 18  3 40],21,20,20.0
0.7500999146027676,200.0,[ 5  6 10 13  3 17 19 18  7  0  2  1  8 11  9 49 14 15 16 12  4 20],22,20,20.0
0.7500999146027676,200.0,[19  8  3  1 10 16  4  7 12 15 11  0 18 14 17  6  5  2 13  9 42],21,20,20.0
0.7500999146027676,200.0,[12 11 17  9 19 18 15  1 13 16  2  8  6  7 14 10  4  5  0  3],20,20,20.0
0.7500999146027676,200.0,[ 4  1  2 17  7  6  5 11 15 14  0 13  9 18 19  8 10 12 16  3 34],21,20,20.0
0.7500999146027676,200.0,[ 4  1  0 16 19  6  3 17  5  7 18 10  8 11 12  9  2 15 13 31 14 40],22,20,20.0
0.7500999146027676,200.0,[15 11  4  0  9 12  8 16  1  5  7  6  3 10 14 18  2 19 13 17 42],21,20,19.999999999999996
0.7500999146027676,200.0,[17  9 13  7 10  2  8  4 11 15 16  6  5 12 14 18 19  3  1  0],20,20,20.0
0.7500999146027676,200.0,[ 0 17  2  8  4 11 19  9  7  3  6 14 10 18 15  5 12 13  1 16],20,20,19.999999999999996
0.7500999146027676,200.0,[15  4  6  8  7 16  3 10  5 12 14  1  0  2 18  9 17 13 19 11 33],21,20,20.0
0.7500999146027676,200.0,[ 2  9  4  1 13 14  3 19  6 12 17 15  7  5 10 16  8 18 11  0 27],21,20,20.0
0.7500999146027676,200.0,[19 16 11  7  5  2 18  4  3 13 17 12 15  1  6  9 14  8 10  0 34],21,20,19.999999999999996
0.7500999146027676,200.0,[11 15  6  9  8  1  4  7  3 19  5 12 18 13  0  2 16 17 14 10 37],21,20,20.0
0.7500999146027676,200.0,[17  0  1  8 11  7 12  5  2  6 15 16  9  4 10 19 18  3 14 13 38],21,20,20.0
0.7500999146027676,200.0,[11 15 16 19 17 12  1  8  7  4  6  9 14 18  5  3 10  2 13  0],20,20,20.0
0.7500999146027676,200.0,[ 5 19 16 10 26 14 12 20  3 17  4  9  8 15  7 18 11 13  6  1],20,18,19.224280898249315
0.7500999146027676,200.0,[12 13  0 19  2 17 14  4  7  5 11  3 15 16  6 10  8  1  9 18 48],21,20,19.999999999999996
0.7500999146027676,200.0,[ 8 15 19  9 10  4  5  6  0 16  2 13  7 17  1  3 11 12 14 18 45],21,20,19.999999999999996
0.7500999146027676,200.0,[ 7  6  8  9 14  5 18 11 12 15  1  3 16  0 17  2 10 19  4 13 49],21,20,20.0
0.7500999146027676,200.0,[ 0 13  7 10 11  8 17  3 19 15 18 12  1  5  6 14  9  4  2 16 25],21,20,20.0
0.7500999146027676,200.0,[ 1 14  7 11  2 18 16 15 19 13 12 17  4  6 10  5  9  8  3  0],20,20,20.0
0.7500999146027676,200.0,[ 1 10 16 15 14  4 17  9 11  3  6  8  5 13 12 18  7  2 19  0],20,20,20.0
0.7500999146027676,200.0,[ 0  1 16 17  8  3 12 11  2 19 13 18 14  5 15  7  4  9  6 10 31],21,20,20.0
0.7500999146027676,200.0,[18 10  6 19  5  3  1 13  2 12 14  0  9  4 11 16  7  8 17 15 36],21,20,20.0
0.7500999146027676,200.0,[ 1 15  6  7  2  0  9 19 13 10  3  8 12 14  4 18 16 17  5 11 29],21,20,20.0
0.7500999146027676,200.0,[ 7  8  4  5  2 19  6  0 11 10  1 13 17 15  3 16 12  9 18 14 32],21,20,20.0
0.7500999146027676,200.0,[ 5 11  6 12  0 18 16  9  4  1  7 17  8 13  2 10  3 14 19 15 49],21,20,20.0
0.7500999146027676,200.0,[ 3 12  0 11 16 17 15 13  1  2  8 14  6 10  7  5  9  4 19 18],20,20,20.0
0.7500999146027676,200.0,[ 1  6  8 19 12  7  4 15 11  5  2  3 17  9 10 14  0 13 16 18 30],21,20,20.0
0.7500999146027676,200.0,[18  0  2  3 16  6 19 11  8  1  9  5 14  4 13 15 17  7 10 12 40],21,20,20.0
0.7500999146027676,200.0,[13  4 12  8  6  3 11  2 34 14  1 10  9 18  0 17 15 19 16  7  5 33],22,20,19.999999999999996
0.7500999146027676,200.0,[16  4  5  3 11  2 12 18 17  1 14 15 13  7  0 19  8  6 10  9 30],21,20,20.0
0.7500999146027676,200.0,[12  4 11 19 15 14 10 17  8  3  7  6 13  2  9  5  0 18 16  1 39],21,20,19.999999999999996
0.7500999146027676,200.0,[15  9 10 11  7  4  0 13  8  5 12  2 17 18  1 14  3 19 16  6 47],21,20,20.0
0.7500999146027676,200.0,[16 12  7  9 18  6 19  5  3  2 11  1  0 10  4 14 17  8 32 15 13 28],22,20,19.999999999999996
0.7500999146027676,200.0,[ 5 14 13  4 12 19  6 10 18  2 17  1  9 16 15  8  3  7 11  0 38],21,20,19.999999999999996
0.7500999146027676,200.0,[17 19 13 18  6  9  7  5 12  2  3  0  1 47  4 11 15 16  8 14 10 34],22,20,20.0
0.7500999146027676,200.0,[18 13  4  7  1 11 12  9  5 15  8  0 17  6 14  3 10 16  2 19],20,20,20.0
0.7500999146027676,200.0,[14  6  3 16 13 15 10 12 18 17 19  2  7  0  1 11  8  9  5  4 29],21,20,20.0
0.7500999146027676,200.0,[15 16 12  9 18  2  8 11  6 19  4 17  0 13 10 14  7  1  5  3],20,20,20.0
0.7500999146027676,200.0,[13  3 17 14  6  7 11  9 19 15  8 12 10 16 18  5  1  0  2 33  4 21],22,20,19.999999999999996
0.7500999146027676,200.0,[19 13 16  7 11 14  8  0  1  9  4 12 10  3 15  2 17  6  5 18 32],21,20,20.0
0.7500999146027676,200.0,[16 11 12  4 17  5  6  2  9 10  8  0 14 13 15  7  3  1 18 19],20,20,20.0
0.7500999146027676,200.0,[15  6  5  9  2 14  1  8 12 16 11 17 19 18  3 13  0  4  7 10 45],21,20,20.0
0.7500999146027676,200.0,[ 0  1  2 15  3 11 19  6 16  5  7  4 12  9 14 18 10 13 17  8],20,20,20.0
0.7500999146027676,200.0,[ 3 11  1  4 17 15 16 12  7 19  9  0  6 14 13  2  5  8 18 10 22],21,20,20.0
0.7500999146027676,200.0,[ 0  4  3  1 11  7  6 16 15  2  5 12  9 18 10 13 19  8 17 14 29],21,20,20.0
0.7500999146027676,200.0,[ 9 10  7 11  6  8  5 15 13  4 18  3 16 19  2 14 17  0 12  1 32],21,20,20.0
0.7500999146027676,200.0,[19  3  0  8  9  2  4 15 13 11 10  6 14 16 17  7 12  5 18  1],20,20,20.0
0.7500999146027676,200.0,[ 8 14  2  6 10 15 11 13  0  5 19 18  1  7  3 16 17 12  4  9 21],21,20,20.0
0.7500999146027676,200.0,[ 0 19  7  8  5 10 14  9 15 11  1 13 12  2  6 16 18 17  3  4 37],21,20,20.0
0.7500999146027676,200.0,[ 2 11 13 14  4  3  5 19  7 17 12  6 10  9 18 15  8 16  0  1 43],21,20,20.0
0.7500999146027676,200.0,[10 19  5 17 15 16  7 13 12  3 11  6  0  1  9 18  8 14  4  2],20,20,20.0
0.7500999146027676,200.0,[18 11 15  7  5  1 12  0 14 13  9 17 16  8 19  3  2  6  4 10 34],21,20,19.999999999999996
0.7500999146027676,200.0,[ 5  0  3  1  6 16 12 11 19  8 14 18 17 15  4  7  2 13  9 10 48],21,20,20.0
0.7500999146027676,200.0,[14 16 10  6  1 13 18 11 17 19  8  2  0  7  9 15 12  4  3  5 42],21,20,20.0
0.7500999146027676,200.0,[ 5 13 15 12 14 19  0 17  3 16 18 10  7  1  4  9  8  2  6 11 41],21,20,20.0
0.7500999146027676,200.0,[13 10 12  9  7 11  2 14  4  8  5  6  3 24 19 16  1 17  0 15 18 28],22,20,20.0
0.7500999146027676,200.0,[16  1  3  4 13  0  5  2  7 11 14 19 12 17 15  9  8  6 18 10 36],21,20,20.0
0.7500999146027676,200.0,[ 0 15 19  1  3  2  8 12  5  6  9 10 11 18  4  7 13 25 16 14 17 29],22,20,20.0
0.7500999146027676,200.0,[11  3 13  4  1  9  7 14 15 10  8  5 16 17  6  2  0 12 18 19 34],21,20,19.999999999999996
0.7500999146027676,200.0,[ 8  5  9  7 19 17  3  6 14 15 12 16 18  2  0  1 10 13  4 11 32],21,20,20.0
0.7500999146027676,200.0,[16 15 13  1 12  3 14  4 19 11  7  5 18 17  2  8  0  9 10  6 27],21,20,20.0
0.7500999146027676,200.0,[19  7 13 14 15 12 11 10  9 16  6  0  8  1 17 18  2  4  5  3],20,20,20.0
0.7500999146027676,200.0,[ 6 17 11 16  1 18 10  8  4 19 15  7  9  2 12  3  5 13  0 14 29],21,20,20.0
0.7500999146027676,200.0,[ 5 10  2 16  3  4  9 13 11 14  0 15  6 17 19  8 12 18  7  1],20,20,20.0
0.7500999146027676,200.0,[10 12 15  3 18  2  9 16 17  6 13 14  8  0  1  5  4 11  7 19],20,20,20.0
0.7500999146027676,200.0,[11  0  1 10  7  8  5 13 15 12 18  9 14  3  2  4 17 16  6 19 25],21,20,20.0
0.7500999146027676,200.0,[11 15 12 18 17 19  6 16  4  7  8  5 10  9  2  0  1 13 14  3 43],21,20,20.0
0.7500999146027676,200.0,[ 8 13  1 16  6  5  4 10 19  3  9 11  2 12 18 14  7  0 15 17 24],21,20,20.0
0.7500999146027676,200.0,[15 11 17 19  1 18  0 12  8  3 16  4  5  9  6 13 10 14  2  7 42],21,20,19.999999999999996
0.7500999146027676,200.0,[ 9  7  6 14  2 16  5 12  0  3 18 13 10 11  1  4 17 15  8 19 42],21,20,20.0
0.7500999146027676,200.0,[12  1 16  5 18 14 19  0  4 10  2 11 13 15  8  9 17  6  3  7 47],21,20,20.0
0.7500999146027676,200.0,[ 1  3 13  8 18 16  9 11  2  5  0 10  4 15 12 14 19  7 17  6 49],21,20,20.0
0.7500999146027676,200.0,[10  4 12  9  7  0 14  1  3 19 15 16 18  5  2  8 17 13 11  6 30],21,20,20.0
0.7500999146027676,200.0,[12  5  2  1 17 18  8  9  7  4 19 10 15 13 11 16  0  6 14  3],20,20,20.0
0.7500999146027676,200.0,[ 0  2 18 19 17  6  9 12  7  3  4 11 13 10 15 14  1  5  8 16],20,20,19.999999999999996
0.7500999146027676,200.0,[17  2 18  9  1 11 15 13 16 12  4 19  0  6 14  7  5 10  8  3],20,20,20.0
0.7500999146027676,200.0,[ 8 12 13  5  6  4  7  2 10 19  3 11 16  0 18 14  9 17 15  1],20,20,20.0
0.7500999146027676,200.0,[ 3 17  7  9 18 14 10 11 15  8  5 19  6  0  1 13  2 16 12  4 47],21,20,20.0
0.7500999146027676,200.0,[19  5 10  1 14 12 13  2 18 11  6  4  7  8  0 17 15 16  9  3],20,20,20.0
0.7500999146027676,200.0,[ 1  3 13 19  9 11  8  2 17 14 15 10 12  5  6  0 18  7  4 16],20,20,20.0
0.7500999146027676,200.0,[15 13  7 10  3 14 12 11 17  9  1  4  8  6 18  0  5 16 19  2],20,20,20.0
0.7500999146027676,200.0,[ 5 17  8  2  6  1  3  7  9 18 13 12 19  4 14 16 11 10  0 15 48],21,20,20.0
0.7500999146027676,200.0,[ 0 13 11  3  4  7  6  9  1  2  8 16 19 17 12  5 15 48 10 14 18 22],22,20,20.0
0.7500999146027676,200.0,[ 9 12 13 10  7 11 18  5  6 17  1  3 19  4  8 15 14 16  0  2 43],21,20,19.999999999999996
0.7500999146027676,200.0,[ 3  5  6  4 18 15 13 14 19  0 17  1  9  2 49 16  8  7 11 10 12 27],22,20,20.0
0.7500999146027676,200.0,[ 8 11 10 13  3 18 12 15  1 17  9  4 16  5  6 19  7  0 14  2],20,20,20.0
0.7500999146027676,200.0,[ 0  6 13  8  3 16 10  1  7 12  9 17 11 19 14  2  4 15  5 18 31],21,20,20.0
0.7500999146027676,200.0,[ 2  6 15  4 18  0 11 12 10 14 17 16  9  5 13  7 19  8  3  1],20,20,20.0
0.7500999146027676,200.0,[ 0  1 18 19  4  9  7 16  2 13 12 11 14 10 15  3 17  5  8  6 25],21,20,20.0
0.7500999146027676,200.0,[ 0  1  7 14 18  2  9 17  4 10  6  3 19 13 11  8 15 12  5 16 32],21,20,20.0
0.7500999146027676,200.0,[18  9 14 19  4  2  1 12 13 11  5  7 17 16 15  3  8 10  6  0 45],21,20,19.999999999999996
0.7500999146027676,200.0,[19  7 44 11 17  8 16 13  9  4  5 10 14 15 12 18  0  2  1  6  3 37],22,20,20.0
0.7500999146027676,200.0,[14 18  9 17  3  1 15  8 20  6  2  4 19 13 11 12 10  5 16  7  0],21,20,19.999999999999996
0.7500999146027676,200.0,[ 3 19  2 15 14 11 12  8  9 17 18 13  0 16  4  7  1 10  6  5 28],21,20,20.0
0.7500999146027676,200.0,[ 6 18  2  8 10  3 19 16 14  1  0  9  5  4 11 15 12 17  7 13 40],21,20,20.0
0.7500999146027676,200.0,[ 1 15 19 14 13  8  0 18  6 12  2  4 16 17  9  7  3  5 10 11 35],21,20,20.0
0.7500999146027676,200.0,[ 7 17  3 12 10 11  9 19  1  4 15 14  6  0  8  5 16 13 18  2 49],21,20,20.0
0.7500999146027676,200.0,[11  1  7  9 17 14 12  8  0 19 18  3 13 16 33 15  5  4  6 10  2 21],22,20,19.999999999999996
0.7500999146027676,200.0,[16 17  5  6 11  7 12 14 10  4 15 18  2  8 13  0  9  3 19  1],20,20,20.0
0.7500999146027676,200.0,[ 5 10 12 18 14 15  4  8  6 16  7  9  0 19 17  3 13  2 11  1],20,20,20.0
0.7500999146027676,200.0,[17  3 14  6  8 13  9  5 16 18 12  4 11 10 20  7 19 15  2 26 21],21,18,19.321193445894004
0.7500999146027676,200.0,[11 17 16 13  5 15  2  0  7  8 10 41  4  6 19 12  3 14 18  1  9 42],22,20,20.0
0.7500999146027676,200.0,[ 3 10  8  9  7  0 14 12 17 13 16  6 18  1 11 19  5  4 15  2 38],21,20,20.0
0.7500999146027676,200.0,[ 8 17  1 13 14 12  7  0 18 15 19 16  5  9  2  6  3 11  4 10 28],21,20,19.999999999999996
0.7500999146027676,200.0,[ 1 12  2  7 15  6 18 16  5  9  8 14 13 11 17 19  4 10  0  3],20,20,20.0
0.7500999146027676,200.0,[ 9  3 11 10  8 13 14  0 15  6  5 12  1  7  4 18 16 19  2 17 29],21,20,20.0
0.7500999146027676,200.0,[15  6 12 17  2 13 10 16  9  3 11  5  4  0 19  1 14  8 18  7 23],21,20,20.0
0.7500999146027676,200.0,[17 19 18  0 16  1  6  5 10  7  2 13  3 44  9  8 14  4 12 15 11 36],22,20,20.0
0.7500999146027676,200.0,[15 12  8 19  5  7  0  6 11 14 18 13  4 17  3  9 16 10  2  1 36],21,20,19.999999999999996
0.7500999146027676,200.0,[11  4 18  7 16  1  9 15  6 13  0  8 10 17  5 19  2 14 12  3],20,20,20.0
0.7500999146027676,200.0,[ 9 12 13 10 17  2 19 11 18  5  3  4  1  0 16  7 14 15  6  8 24],21,20,20.0
0.7500999146027676,200.0,[ 6 11  8 18 13 14 17  4 10 12  7  2 15  5  9 19 16  0  1  3 40],21,20,20.0
0.7500999146027676,200.0,[10 15 12 11  4  9  3 14 19  8  6 13 18 16  5  7  2 17  0  1],20,20,20.0
0.7500999146027676,200.0,[ 1 11  4 17 15 10  6 13  3  8  9 14  7 19 12  5 18  2 16  0],20,20,20.0
0.7500999146027676,200.0,[19  8  9 13 14  2 12  3 18  0 10  1 16  4 15  5  7  6 17 11 24],21,20,20.0
0.7500999146027676,200.0,[17  7 19 13  2  3  6 12 18 16 11  4  5  1  8 10 14  0  9 15 34],21,20,19.999999999999996
0.7500999146027676,200.0,[19 14 17  3 11  6 10  5 16 13 15 12  2  0  1  9  4 18  7  8 25],21,20,20.0
0.7500999146027676,200.0,[18  4 16  0 14  9 12  2 10 13 15 11  7 17 19  8  3  5  6  1],20,20,20.0
0.7500999146027676,200.0,[ 5 14  3  4 10  1 13 17 11 12  7 19 16  2 15  9  8  0  6 18 44],21,20,20.0
0.7500999146027676,200.0,[ 1 17 18 16  6  4  7  0 14 13 19  3 11 12 10  9  5  8 15  2],20,20,20.0
0.7500999146027676,200.0,[14 13  4  6  5 11  9  3  7  8 19  0 18 10 15 17  1  2 12 16],20,20,19.999999999999996
0.7500999146027676,200.0,[ 9  0  4  3 18 12  2  1 16  8 17 15  6  7 11 13 10 14 19  5 27 40],22,20,19.999999999999996
0.7500999146027676,200.0,[ 3 13  0  7 11  6 12 15  5 18 14  9 10  8  1 19 17  4  2 16 24],21,20,19.999999999999996
0.7500999146027676,200.0,[14 10 12  8 11 19 15  2  4  1  3  9 18 16  7  6  0  5 17 13 45],21,20,20.0
0.7500999146027676,200.0,[12 16  9 19  8 11 15  2  3 14  1 17  6  5 10  4  0  7 18 13 21],21,20,19.999999999999996
0.7500999146027676,200.0,[17 18 19  0  1 10 16 15 14  8 13  9  5 11 12  2  7  6  4  3 23],21,20,20.0
0.7500999146027676,200.0,[16 19  7  3  9  8  5 14 12 10 17  1 18 15  4  0 11  6 13  2],20,20,20.0
0.7500999146027676,200.0,[ 7 14 16  5 10 18 12  2 19  6 17 11 13  1  3  9  4  8 15  0 40],21,20,20.0
0.7500999146027676,200.0,[ 8 16 11  2  4 18  9  6 12  7 13 17  5  0 19  1 15 14 10  3 24],21,20,19.999999999999996
0.7500999146027676,200.0,[ 0  1  8 15  2 11 16  6 18  7 12  9 10  4  5 13 17 14 19  3],20,20,20.0
0.7500999146027676,200.0,[ 6 13 14 11 18  0  2 15  4 19  7  8 16  9 10  5  1 17 12  3 20],21,20,20.0
0.7500999146027676,200.0,[15 14 19 17 12  1 16  0  5 13  3  7  2 11  4  6 10  9 18  8 35],21,20,19.999999999999996
0.7500999146027676,200.0,[ 2 13 14 15  7  6 16  9 17 11  8  4 10 12  1  0  5 18  3 19 37],21,20,20.0
0.7500999146027676,200.0,[15  7  3  1  9  8 11  6  5 19 17  4 10 16  0 18 14 12 13  2],20,20,20.0
0.7500999146027676,200.0,[17  2  7  8 13 11 12 15  1 10  4  9 19  0 16 14 18  3  5  6 35],21,20,20.0
0.7500999146027676,200.0,[10  4  0  7  2 13 15  3  9 18  8 14 16 11 12 19  5  1  6 17],20,20,20.0
0.7500999146027676,200.0,[11  8 13  6  0  4  5 16 18  2  1 12 17 10 15 14  9 19  7 23  3 20],22,20,20.0
0.7500999146027676,200.0,[18  6  0 19 15 13  2 14 17 16  1  3  4 11 10 12  8  9  5  7 37],21,20,19.999999999999996
0.7500999146027676,200.0,[ 8  4 11 16 19 13  6  5  0  3  7 18  1 15 14 10  9 17  2 12 37],21,20,20.0
0.7500999146027676,200.0,[ 6 13 15 16  7  3 19 11  5  8 10 17 14  1  9 12 18  4  0  2 30],21,20,20.0
0.7500999146027676,200.0,[13  7 14 10 17 11 16 19  2  8  4  0 12 15  6  9  1  5 18  3 27],21,20,20.0
0.7500999146027676,200.0,[15  2 13  6  8 19 14  5 10  9 16 12 17 18  7  3  0 11  4  1 31],21,20,20.0
0.7500999146027676,200.0,[17  7 10  6 18 13  3  2 19 12  1  8  9 15  0  5  4 11 16 14 34],21,20,20.0
0.7500999146027676,200.0,[12 18 17 19 11 10  0  6  7 15 14  4  9 13  8  3 16  2  5  1],20,20,19.999999999999996
0.7500999146027676,200.0,[ 1  8  7  9 11  3  6  4 12 14  5 18  2 16 15 10 13 19 17  0],20,20,20.0
0.7500999146027676,200.0,[ 7  5  6  3  8  1 17  4 15  0  2 16 14 13 19  9 12 11 10 18 23],21,20,20.0
0.7500999146027676,200.0,[12  5  4 18 10  7 14  9  6 16  0 13 15  2  8 11 17  3  1 19],20,20,19.999999999999996
0.7500999146027676,200.0,[12 18  3  2  9  8 17 11 15 16  5  1  4 10  0 14 19 13  6  7 45],21,20,20.0
0.7500999146027676,200.0,[15  8  9  3  1 10 17 19 12  6  5  7  4 16  2 13 18 11  0 14 34],21,20,19.999999999999996
0.7500999146027676,200.0,[ 7  5 14  4  6  2  0 16 18 12  9 17 11 10  8 19  1 15 13  3],20,20,20.0
0.7500999146027676,200.0,[17 11  2  4  3  9 19  7 10 14  6  0 16 12  8  1 15 13  5 18 44],21,20,20.0
0.7500999146027676,200.0,[19  2  5 17  9 14  6 13 12  8 15  3  4 10  1  0 11 16  7 18 24],21,20,20.0
0.7500999146027676,200.0,[ 2  8 18 16 11 10  9 17 15  1  6  3  0 13 14  5  4  7 19 12 29],21,20,20.0
0.7500999146027676,200.0,[10 17 18  5  3  0 16  6  2  4  7 13 14  8  1 15  9 11 12 19],20,20,20.0
0.7500999146027676,200.0,[19 11  2  8  7  0  9 17 12  3 16 14 18  4 15  6  5 13  1 10 26],21,20,20.0
0.7500999146027676,200.0,[16  1  3  0 17 13 14  5 11 19 12  4 15 18  6  9  7  8 10  2],20,20,20.0
0.7500999146027676,200.0,[ 0 17 15 13  2 11  1 14 10  9  8 18  5  4  3 12  6 19  7 16 40],21,20,20.0
0.7500999146027676,200.0,[ 9  4  5 10 17  7 14 19  8  0  6  2  1 15 25  3 13 11 12 16 18 34 23],23,20,20.0
0.7500999146027676,200.0,[ 5  6 13 15  7 17 10 14 16  2  0  4  8 19 18 12  1  3  9 11 35],21,20,20.0
0.7500999146027676,200.0,[ 9  7 18  5 14  0 19 13 15 32 12  6  1 11  3 17  2 10  8 16  4 29],22,20,20.0
0.7500999146027676,200.0,[18  7 16  6 10 17  9 11  5 19 12 15  3 14  1  8  0  4 13  2],20,20,20.0
0.7500999146027676,200.0,[17 12 10  5  2  4 15  0 13 16  3 18  7  1  8 14  6 19 11 21  9 44],22,20,19.999999999999996
0.7500999146027676,200.0,[ 2  1 16 13  4  9  5  3  6  8 12 11 17  0 15 19 18 14 10  7 43],21,20,20.0
0.7500999146027676,200.0,[13  4  7 11  0 15 14 16  1 18 12 19 17  3  8  6 10  9  5  2],20,20,20.0
0.7500999146027676,200.0,[14 16 12 10 15  8  5  7  0  6  9 19  3 18  4  1 17 13  2 11 27],21,20,20.0
0.7500999146027676,200.0,[13 11 17 10 15  4 18 12  7  9  5 16  6  1 14 19  0  8  3  2 33],21,20,20.0
0.7500999146027676,200.0,[ 8  4  0 10 18  2 13 17  3 14 15  9  1  6  5  7 19 11 16 12 37],21,20,19.999999999999996
0.7500999146027676,200.0,[26 19 18 15 17  5 16 13 14  8 20  9  6 10  4  3  2 11  7 12 21],21,18,19.321193445894004
0.7500999146027676,200.0,[11 15 12  7  9  4 16  8 13 14  3 19 17 10  5  1  6 18  2  0 43],21,20,20.0
0.7500999146027676,200.0,[11  6  7 18 16  1  9  5 17  0 19 13  2  8 15 10 12  3  4 14 48],21,20,20.0
0.7500999146027676,200.0,[15  6  4  7 16  8 18  5 13  3 17 11 14  1  9 19 10  0  2 12 38],21,20,20.0
0.7500999146027676,200.0,[11  8 13  9 15  4  6 14  2  7  5 10 12 19 17  0  1  3 16 18 32],21,20,20.0
0.7500999146027676,200.0,[17 14 11  0  1 13 12  4 18  8  9 10  7  6  2  3 16  5 15 19 24],21,20,20.0
0.7500999146027676,200.0,[ 5 12  1 18  8 10 13  6 15  2  7 19 14  3  9  0  4 16 11 17 44],21,20,20.0
0.7500999146027676,200.0,[18  0 13 15 11  6  2 17  3  9 14 19  7  4  8 12 10  5 16  1],20,20,20.0
0.7500999146027676,200.0,[ 6 17  5 11  4 14 10 15  3  7 18 19  9  2 13 12  1 16  0  8 44],21,20,20.0
0.7500999146027676,200.0,[ 0 15 14 12 17 29 19  6 11 13  9 18  5  7 10  8 16  3  2 33  1  4 36],23,20,19.999999999999996
0.7500999146027676,200.0,[ 7  4  6 17  8 18  0 19 14  9 13 11 12 15 16 10  3  5  2  1 42],21,20,20.0
0.7500999146027676,200.0,[ 8 11  7 19 14  2  9 10 17  4 18 16  6 12  3  5  0 15  1 13 34],21,20,20.0
0.7500999146027676,200.0,[ 3 17 12 15  4 14  6  9 13  8 11 10  7  1 19  0  2 16  5 18],20,20,20.0
0.7500999146027676,200.0,[ 5 21  0 18 12 19 16 11  9 14 15  3  1 17 13 10  7  2  8  4  6 28],22,20,20.0
0.7500999146027676,200.0,[12  1  0  8 11 19 14  3 15  7  9 13 17 18  2  5 16 27  4 10  6 34],22,20,20.0
0.7500999146027676,200.0,[ 5  9  4 10 12 13 17 15  7  1  2  0 18 16 19 14 35  6  3  8 11 28],22,20,20.0
0.7500999146027676,200.0,[19 16  1 12 11  5  0  9  2 13 14  6  3 27  7 10 15  4 17  8 18 20],22,20,19.999999999999996
0.7500999146027676,200.0,[ 0  4 10 19  2  6 15 14 12 11  8 18 16  5 17 13  7  9  3  1],20,20,20.0
0.7500999146027676,200.0,[ 2  3 12  0  1 15 14  6  7 19 13 17 18  8  5 16  4  9 10 11 48],21,20,20.0
0.7500999146027676,200.0,[ 5 17  2  1 16  3  8 11 10 19  9 14  7  4  6 15 13 12 18  0 23],21,20,20.0
0.7500999146027676,200.0,[12  6 18  0 16  3 14  1 15  8  5 19  7  2 13  4 17  9 11 10 23],21,20,19.999999999999996
0.7500999146027676,200.0,[13 10 15  1  5  0 30 17 18 14  6 12  9 19  8  7 11  4  2 16  3 48],22,20,19.999999999999996
0.7500999146027676,200.0,[17  1  5  8 13 12  6 10 14  4 18 16  3 19  0 11 15  7  2  9 44],21,20,20.0
0.7500999146027676,200.0,[15 13 16  6 14 12  4 17  7 18  8  5  3  2  9 11 10  0  1 19 33],21,20,20.0
0.7500999146027676,200.0,[19  9  6 12  3  2 16 18 13 11 14  1  0  8  5  7 15 17 10  4 46],21,20,19.999999999999996
0.7500999146027676,200.0,[12 16  6  5 18  1  0  3 10  2 19  9 11 37 13  8 14 15  7 17  4 40],22,20,19.999999999999996
0.7500999146027676,200.0,[10 19  5 12  4 13 14  6 15 11  7  8  2  9  1 17  0 18  3 16 49],21,20,20.0
0.7500999146027676,200.0,[ 7 12 19 15 13  2  5 10  0  9  6  8 16 14  1 17 11  4  3 18],20,20,20.0
0.7500999146027676,200.0,[10  0 18  1  3 16 17 11  5 15 14 13 19 12  4  2  8  6  9 20  7 41],22,20,19.999999999999996
0.7500999146027676,200.0,[19 10  1 11 15 12 18  0 16  9  5  8  3  7  6  2 13  4 14 17 27],21,20,20.0
0.7500999146027676,200.0,[15  8 11 10 12 19 17  1  5  3 16 18  9  6  7  4  0 14  2 13 32],21,20,20.0
0.7500999146027676,200.0,[ 5 11  3  2 12 13  6 10  8  4 18 15  9 29  1  7 17 16  0 14 19 22],22,20,19.999999999999996
0.7500999146027676,200.0,[ 6  1  0 10  8 14 16 12  4  2  5 13 18 15 11  3 19  9  7 17 36],21,20,20.0
0.7500999146027676,200.0,[ 5 11 14  8 13  7  0  1  9 16  3 10 19 12 18  4 17  2 15  6 39],21,20,20.0
0.7500999146027676,200.0,[11 15 16 14  4  8  9 17  7  3 19  1  6  0 12  2 10 18 13  5 44],21,20,19.999999999999996
0.7500999146027676,200.0,[ 6 18 14 12  8  9 17 11  0  5 19  2  4 10  1 16 13  3 15  7 36],21,20,20.0
